filename,address,latitude,longitude
./mirror/11.jpg,"1090 Harriet St, Palo Alto, CA 94301, USA",37.44670833333333,-122.14503611111111
./mirror/12.jpg,"1105 Harker Ave, Palo Alto, CA 94301, USA",37.44689444444444,-122.14495833333334
./mirror/13.jpg,"769 Melville Ave, Palo Alto, CA 94301, USA",37.44563611111111,-122.14636944444445
./mirror/14.jpg,"1005 Parkinson Ave, Palo Alto, CA 94301, USA",37.44571944444444,-122.14631666666668
./mirror/15.jpg,"769 Melville Ave, Palo Alto, CA 94301, USA",37.44566666666666,-122.14646111111112
./mirror/16.jpg,"795 Melville Ave, Palo Alto, CA 94301, USA",37.445877777777774,-122.14647777777779
./mirror/17.jpg,"795 Melville Ave, Palo Alto, CA 94301, USA",37.44589166666666,-122.14646944444445
./mirror/18.jpg,"769 Melville Ave, Palo Alto, CA 94301, USA",37.445541666666664,-122.14644722222224
./mirror/19.jpg,"1295 Middlefield Rd, Palo Alto, CA 94301, USA",37.44495,-122.14650833333334
./mirror/2.jpg,"1100 El Camino Real, San Bruno, CA 94066, USA",37.60768888888889,-122.39748333333334
./mirror/20.jpg,"217 S 13th St, San Jose, CA 95112, USA",37.33846666666667,-121.87544999999999
./mirror/21.jpg,"191 S 13th St, San Jose, CA 95112, USA",37.33896388888889,-121.87585555555555
./mirror/22.jpg,"181 S 13th St, San Jose, CA 95112, USA",37.33915277777778,-121.87601388888888
./mirror/23.jpg,"7558 24th St, Sacramento, CA 95822, USA",38.48359166666667,-121.48046944444445
./mirror/24.jpg,"1526 S 7th St, Alhambra, CA 91803, USA",34.07609166666667,-118.13049444444444
./mirror/25.jpg,"1525 S 7th St, Alhambra, CA 91803, USA",34.07607222222222,-118.13063888888888
./mirror/26.jpg,"705 W Norwood Pl, Alhambra, CA 91803, USA",34.07606944444445,-118.13107222222222
./mirror/27.jpg,"1477 Edgewood Dr, Alhambra, CA 91803, USA",34.07616388888889,-118.14864444444446
./mirror/28.jpg,"1511 Edgewood Dr, Alhambra, CA 91803, USA",34.07574166666667,-118.14877222222223
./mirror/29.jpg,"1846 N Rowan Ave, Los Angeles, CA 90032, USA",34.06423611111111,-118.18805833333333
./mirror/3.jpg,"1100 CA-82, Millbrae, CA 94030, USA",37.60715833333334,-122.39784166666668
./mirror/30.jpg,"2318 N Thomas St, Los Angeles, CA 90031, USA",34.07268055555556,-118.20517777777778
./mirror/31.jpg,"2318 N Thomas St, Los Angeles, CA 90031, USA",34.07265833333334,-118.2053138888889
./mirror/32.jpg,"10160 Santa Monica Blvd, Los Angeles, CA 90067, USA",34.060975,-118.41855555555556
./mirror/33.jpg,"520 Dahlia Ave, Corona Del Mar, CA 92625, USA",33.60181388888889,-117.87432222222222
./mirror/34.jpg,"516 Dahlia Ave, Corona Del Mar, CA 92625, USA",33.60155833333334,-117.87448055555555
./mirror/35.jpg,"520 Dahlia Ave, Corona Del Mar, CA 92625, USA",33.60179166666667,-117.87431388888888
./mirror/36.jpg,"520 Dahlia Ave, Corona Del Mar, CA 92625, USA",33.60179166666667,-117.87431388888888
./mirror/37.jpg,"520 Dahlia Ave, Corona Del Mar, CA 92625, USA",33.60179166666667,-117.87431388888888
./mirror/38.jpg,"305 Broadway St, Laguna Beach, CA 92651, USA",33.5449,-117.78328611111111
./mirror/39.jpg,"215 Cliff Dr, Laguna Beach, CA 92651, USA",33.54450277777777,-117.78488888888889
./mirror/4.jpg,"2300 Middlefield Rd, Redwood City, CA 94063, USA",37.47891944444444,-122.21719444444444
./mirror/40.jpg,"204 Cliff Dr, Laguna Beach, CA 92651, USA",33.544577777777775,-117.78511944444445
./mirror/41.jpg,"1380 Hillcrest Dr, Laguna Beach, CA 92651, USA",33.549994444444444,-117.79940833333333
./mirror/42.jpg,"1299 Hillcrest Dr, Laguna Beach, CA 92651, USA",33.54998333333333,-117.79936944444444
./mirror/43.jpg,"1299 Hillcrest Dr, Laguna Beach, CA 92651, USA",33.54997222222222,-117.79936944444444
./mirror/44.jpg,"1299 Hillcrest Dr, Laguna Beach, CA 92651, USA",33.54997222222222,-117.79936944444444
./mirror/493.jpg,"1295 Middlefield Rd, Palo Alto, CA 94301, USA",37.44483888888889,-122.14653055555556
./mirror/5.jpg,"1121 Industrial Rd Suite 500, San Carlos, CA 94070, USA",37.503166666666665,-122.246575
./mirror/500.jpg,"5th St & Grand Ave, Los Angeles, CA 90013, USA",34.049749999999996,-118.25343333333333
./mirror/6.jpg,"1137 Industrial Rd, San Carlos, CA 94070, USA",37.50270555555556,-122.24492777777778
./mirror/7.jpg,"1137 Industrial Rd, San Carlos, CA 94070, USA",37.50273055555556,-122.24491944444445
./mirror/8.jpg,"750 Melville Ave, Palo Alto, CA 94301, USA",37.44546944444444,-122.14630833333334
./mirror/9.jpg,"769 Melville Ave, Palo Alto, CA 94301, USA",37.445586111111105,-122.14639166666667
